Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc,totalDistance,headshotRate,itemsUsed,playStyle
0.0,0.0,0.0,0,5,98.71,1,0,7,25,0,1,1,20.95,1832,0.0,46,44,1500,0,1537.0,0,0.0,1,0,2613.0,7,0,0.9111,4150.0,0.0,12,Aggressive
0.0,0.0,0.0,1,0,129.7,0,0,0,52,0,0,0,0.0,1316,0.0,28,28,1509,0,228.6,0,4.157,0,0,1497.0,5,0,0.5926,1729.7569999999998,0.0,0,Survivalist
0.0,52224872051509.0,0.0,0,4,100.2,1,2,1,18,0,2,2,147.0,1530,0.0,47,47,1483,0,605.0,0,0.0,0,0,2259.0,5,0,0.7826,2864.0,1.0,5,Aggressive
0.0,0.0,0.0,1,2,320.7,4,0,3,9,0,3,1,116.9,1728,0.0,27,27,1467,1,0.0,0,0.0,0,0,2434.0,6,0,0.6923,2434.0,0.0,5,Aggressive
0.0,0.0,0.0,0,2,0.0,2,0,0,14,0,2,1,35.88,1835,0.0,45,41,1551,0,1829.0,0,350.8,0,0,7826.0,5,0,0.8182,10005.8,0.0,2,Aggressive
0.0,0.0,0.0,1,3,215.1,2,1,5,19,1368,2,1,24.24,1375,0.0,28,27,0,0,0.0,0,0.0,0,0,558.4,3,1453,0.2222,558.4,0.5,8,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,74,0,0,0,0.0,1428,0.0,30,30,1482,0,0.0,0,0.0,0,0,165.6,2,0,0.1379,165.6,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,43,0,0,0,0.0,1333,0.0,49,49,1508,0,0.0,0,0.0,0,0,2283.0,14,0,0.8542,2283.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,151.6,0,0,0,28,0,1,1,24.58,1295,0.0,92,92,1540,0,0.0,0,0.0,0,0,1356.0,3,0,0.8242,1356.0,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,79,0,0,0,0.0,1393,0.0,48,46,1496,0,0.0,0,0.0,0,0,80.21,3,0,0.1915,80.21,0.0,0,Survivalist
0.0,0.0,0.0,1,0,0.0,3,0,0,21,0,2,1,24.61,1382,0.0,28,26,1418,1,0.0,0,0.0,0,0,339.8,3,0,0.2963,339.8,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,1,2,1,31,0,1,1,81.37,1749,0.0,31,28,1534,1,0.0,0,0.0,0,0,1143.0,6,0,0.4333,1143.0,2.0,1,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,91,0,0,0,0.0,1364,0.0,29,27,1527,0,0.0,0,0.0,0,0,19.51,1,0,0.0,19.51,0.0,0,Survivalist
0.0,0.0,0.0,1,3,383.3,3,1,6,27,1433,1,1,4.494,1340,0.0,28,28,0,0,1320.0,0,0.0,0,0,2400.0,8,1485,0.8519,3720.0,1.0,9,Aggressive
0.0,0.0,0.0,1,1,259.9,1,0,7,27,1310,1,1,21.77,1399,0.0,49,48,0,0,0.0,0,0.0,0,0,1465.0,4,1527,0.7708,1465.0,0.0,8,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,51,0,0,0,0.0,1348,0.0,26,26,1433,0,0.0,0,0.0,0,0,1440.0,6,0,0.8,1440.0,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,0,0,8,58,0,0,0,0.0,1768,0.0,30,30,1480,0,4020.0,0,0.0,0,0,673.9,4,0,0.5172,4693.9,0.0,9,Survivalist
0.0,0.0,0.0,0,1,19.25,0,0,2,40,1064,0,0,0.0,1883,0.0,89,82,0,0,1368.0,0,0.0,0,0,2106.0,3,1511,0.8409,3474.0,0.0,3,Survivalist
0.0,0.0,0.0,0,0,83.0,1,0,0,41,0,1,1,13.14,1835,0.0,30,28,1346,0,0.0,0,0.0,0,0,224.6,3,0,0.0345,224.6,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,1,49,1303,0,0,0.0,1398,0.0,47,45,0,0,0.0,0,0.0,0,0,1647.0,7,1551,0.587,1647.0,0.0,1,Survivalist
0.0,0.0,0.0,3,2,613.7,4,0,2,2,0,6,2,29.32,1737,0.0,30,30,1501,2,3172.0,0,0.0,0,0,2358.0,6,0,0.931,5530.0,0.0,4,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,96,0,0,0,0.0,1761,0.0,99,97,1528,0,0.0,0,0.0,0,0,12.06,0,0,0.0204,12.06,0.0,0,Survivalist
0.0,0.0,0.0,0,4,141.8,1,3,1,16,0,2,2,59.77,1376,0.0,49,48,1693,0,0.0,0,0.0,0,0,1718.0,4,0,0.6042,1718.0,1.5,5,Aggressive
0.0,0.0,0.0,0,2,229.6,0,0,4,53,1108,0,0,0.0,1904,0.0,49,46,0,0,5755.0,0,0.0,0,0,1003.0,3,1514,0.6667,6758.0,0.0,6,Survivalist
0.0,0.0,0.0,0,0,0.0,2,0,1,16,0,2,2,25.66,1735,0.0,31,30,1523,0,0.0,0,0.0,0,0,1582.0,4,0,0.4,1582.0,0.0,1,Aggressive
0.0,0.0,0.0,0,1,0.0,0,0,4,50,0,0,0,0.0,1823,0.0,28,28,1500,0,2061.0,0,0.0,0,0,2160.0,6,0,0.6667,4221.0,0.0,5,Survivalist
0.0,0.0,0.0,0,2,336.6,0,1,3,5,1238,3,1,87.6,1935,0.0,89,85,0,0,2230.0,0,0.0,0,0,3348.0,5,1563,0.9659,5578.0,0.3333333333333333,5,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,67,0,0,0,0.0,1380,0.0,30,29,1323,0,0.0,0,0.0,0,0,903.7,7,0,0.4828,903.7,0.0,0,Survivalist
0.0,0.0,0.0,2,3,243.2,1,0,2,30,1703,1,1,3.287,1424,0.0,30,29,0,0,0.0,0,0.0,0,0,2220.0,4,1506,0.6897,2220.0,0.0,5,Aggressive
0.0,0.0,0.0,0,2,22.68,0,0,2,43,1003,0,0,0.0,1313,0.0,30,29,0,1,299.1,0,0.0,0,0,2535.0,2,1487,0.9655,2834.1,0.0,4,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,59,1200,0,0,0.0,1775,0.0,26,25,0,0,589.9,0,0.0,0,0,837.8,4,1468,0.24,1427.6999999999998,0.0,0,Survivalist
0.0,0.0,0.0,0,1,98.36,0,0,0,22,0,1,1,252.2,1810,0.0,30,30,1481,0,696.9,0,0.0,0,0,1930.0,6,0,0.8966,2626.9,0.0,1,Aggressive
0.0,0.0,0.0,0,0,12.17,0,0,0,87,0,0,0,0.0,1891,0.0,48,45,1461,0,0.0,0,0.0,0,0,80.04,2,0,0.0851,80.04,0.0,0,Survivalist
0.0,0.0,0.0,0,6,133.9,0,0,9,47,1490,0,0,0.0,1851,0.0,30,28,0,0,6562.0,0,197.2,0,0,1243.0,7,1798,0.7586,8002.2,0.0,15,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,59,1120,0,0,0.0,1359,0.0,28,28,0,0,0.0,0,0.0,0,0,594.8,3,1503,0.3704,594.8,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,0,1,0,21,0,2,1,64.38,1375,0.0,93,91,1494,0,0.0,0,0.0,0,0,224.1,3,0,0.4783,224.1,0.5,1,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,1,85,0,0,0,0.0,1370,0.0,31,31,1494,0,0.0,0,0.0,0,0,64.33,1,0,0.1333,64.33,0.0,1,Survivalist
0.0,0.0,0.0,0,0,140.7,0,0,0,77,0,0,0,0.0,1759,0.0,30,25,1500,0,0.0,0,0.0,0,0,449.0,2,0,0.1724,449.0,0.0,0,Survivalist
0.0,0.0,0.0,0,1,0.0,0,1,0,27,0,1,1,0.0,1331,0.0,29,29,1430,0,0.0,0,0.0,0,0,169.4,3,0,0.8929,169.4,1.0,1,Aggressive
0.0,0.0,0.0,1,0,36.02,0,0,1,70,1154,0,0,0.0,1435,0.0,27,27,0,0,0.0,0,0.0,0,0,985.4,4,1436,0.4615,985.4,0.0,1,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,82,0,0,0,0.0,1334,0.0,26,25,1500,1,0.0,0,0.0,0,0,58.76,2,0,0.04,58.76,0.0,0,Survivalist
0.0,0.0,0.0,0,2,19.35,0,0,1,44,1344,0,0,0.0,1350,0.0,98,97,0,0,0.0044,0,9.57,0,0,2067.0,5,1507,0.866,2076.5744,0.0,3,Survivalist
0.0,0.0,0.0,0,3,325.8,2,3,5,12,0,2,2,22.9,1180,0.0,47,46,1512,0,18.13,0,10.12,0,0,1229.0,4,0,0.8043,1257.25,1.5,8,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,86,1419,0,0,0.0,1370,0.0,28,25,0,0,0.0,0,0.0,0,0,0.0,1,1539,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,116.9,0,0,0,76,1037,0,0,0.0,1937,0.0,26,26,0,0,0.0,0,0.0,0,0,81.65,2,1494,0.12,81.65,0.0,0,Survivalist
0.0,0.0,0.0,0,0,200.0,2,0,0,39,0,1,1,1.391,1887,0.0,28,25,1444,0,0.0,0,0.0,0,0,376.7,3,0,0.0741,376.7,0.0,0,Aggressive
0.0,0.0,0.0,0,1,0.0,0,61,0,77,0,60,0,0.0,1458,0.0,47,45,1515,0,100.0,0,0.0,0,0,0.0,2,0,0.0,100.0,1.0166666666666666,1,Aggressive
0.0,0.0,0.0,0,0,42.57,0,0,0,79,0,0,0,0.0,1941,0.0,30,27,1445,0,0.0,0,0.0,0,0,254.9,7,0,0.1724,254.9,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,60,1027,0,0,0.0,1390,0.0,49,48,0,0,0.0,0,0.0,1,0,753.1,3,1463,0.4792,753.1,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,86,0,0,0,0.0,1365,0.0,25,25,1445,0,0.0,0,0.0,0,0,76.55,2,0,0.0417,76.55,0.0,0,Survivalist
0.0,0.0,0.0,1,2,250.6,2,0,10,36,0,0,0,0.0,1917,0.0,47,46,1520,1,2415.0,0,0.0,0,0,3074.0,8,0,0.8478,5489.0,0.0,12,Survivalist
0.0,0.0,0.0,0,2,171.7,0,1,1,11,0,2,1,62.64,1416,0.0,94,92,1593,0,0.0,0,0.0,0,0,1639.0,4,0,0.9892,1639.0,0.5,3,Aggressive
0.0,0.0,0.0,0,3,0.0,1,0,5,23,0,1,1,2.142,1450,0.0,29,28,1458,0,0.0,0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,8,Aggressive
0.0,0.0,0.0,0,0,492.1,2,0,0,28,1078,1,1,8.025,1370,0.0,29,28,0,0,0.0,0,0.0,0,0,1138.0,5,1495,0.6071,1138.0,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,1,0,0,36,0,1,1,4.547,1811,0.0,47,47,1475,0,0.0,0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0,Aggressive
0.0,0.0,0.0,0,2,301.1,2,4,1,10,1381,3,2,19.88,1417,0.0,49,47,0,0,453.9,0,0.0,0,0,2120.0,5,1543,0.8958,2573.9,1.3333333333333333,3,Aggressive
0.0,0.0,0.0,1,1,398.1,3,0,1,5,0,4,2,122.3,1934,0.0,29,26,1522,2,2301.0,0,0.0,0,0,2586.0,4,0,0.7857,4887.0,0.0,2,Aggressive
0.0,0.0,0.0,0,4,460.1,4,0,7,5,1469,4,2,120.9,1790,0.0,26,24,0,0,0.0,0,0.0,0,0,2332.0,7,1559,0.64,2332.0,0.0,11,Aggressive
0.0,0.0,0.0,0,0,44.0,0,0,0,93,0,0,0,0.0,1274,0.0,27,27,1378,0,0.0,0,0.0,0,0,42.1,1,0,0.0,42.1,0.0,0,Survivalist
0.0,0.0,0.0,0,5,299.1,2,5,2,5,0,4,1,167.2,1373,0.0,48,47,1704,0,0.0,0,0.0,0,0,3054.0,3,0,0.9149,3054.0,1.25,7,Aggressive
0.0,0.0,0.0,0,0,100.0,1,0,2,37,1036,1,1,2.021,1440,0.0,47,47,0,0,0.0,0,0.0,0,0,79.13,3,1511,0.2391,79.13,0.0,2,Aggressive
0.0,0.0,0.0,1,0,0.0,0,0,0,40,0,0,0,0.0,1317,0.0,29,26,1500,0,0.0,0,0.0,0,0,2831.0,7,0,0.9643,2831.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,18.89,1,0,0,64,0,0,0,0.0,1271,0.0,28,27,1508,0,0.0,0,0.0,0,0,684.9,6,0,0.5556,684.9,0.0,0,Survivalist
0.0,0.0,0.0,0,1,123.2,1,1,1,31,0,1,1,63.85,1377,0.0,48,47,1592,0,0.0,0,0.0,0,0,1902.0,8,0,0.6596,1902.0,1.0,2,Aggressive
0.0,0.0,0.0,0,0,134.3,1,0,0,42,1091,1,1,9.303,1278,0.0,50,47,0,0,0.0,0,0.0,0,0,97.16,4,1486,0.2449,97.16,0.0,0,Aggressive
0.0,0.0,0.0,0,0,143.1,0,1,0,31,1000,1,1,86.47,1428,0.0,29,28,0,0,0.0,0,0.0,0,0,1816.0,2,1500,0.6071,1816.0,1.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,89,0,0,0,0.0,1986,0.0,48,47,1484,0,0.0,0,0.0,0,0,8.178,0,0,0.0638,8.178,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,56,1039,0,0,0.0,1340,0.0,29,27,0,0,0.0,0,0.0,0,0,1079.0,6,1506,0.5714,1079.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,66,0,0,0,0.0,1915,0.0,46,46,1468,0,676.4,0,8.102,0,0,955.3,2,0,0.4667,1639.802,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,87,0,0,0,0.0,1487,0.0,28,28,1373,0,0.0,0,0.0,0,0,57.18,1,0,0.0741,57.18,0.0,0,Survivalist
0.0,0.0,0.0,0,0,127.6,1,0,0,43,0,1,1,38.82,1343,0.0,48,47,1542,0,0.0,0,0.0,0,0,150.9,1,0,0.1489,150.9,0.0,0,Aggressive
0.0,0.0,0.0,0,1,0.0,1,0,4,61,0,0,0,0.0,1878,0.0,26,25,1455,2,2494.0,0,0.0,0,0,0.0,8,0,0.0,2494.0,0.0,5,Survivalist
0.0,0.0,0.0,2,2,457.5,4,1,5,2,0,5,1,89.8,1383,0.0,49,47,1500,1,0.0,0,0.0,0,0,2244.0,4,0,0.8958,2244.0,0.2,7,Aggressive
0.0,0.0,0.0,1,2,0.0,0,1,1,13,0,2,1,129.1,1362,0.0,49,49,1586,0,0.0,0,0.0,0,0,0.0,8,0,0.0,0.0,0.5,3,Aggressive
0.0,0.0,0.0,0,0,30.03,0,0,4,48,1058,0,0,0.0,1392,0.0,47,47,0,0,0.0,0,0.0,0,0,475.9,4,1506,0.8261,475.9,0.0,4,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,71,0,0,0,0.0,1323,0.0,27,26,1404,0,0.0,0,0.0,0,0,179.0,1,0,0.2692,179.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,37,0,1,1,14.54,1397,0.0,90,88,1552,0,0.0,0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0,Aggressive
0.0,0.0,0.0,1,3,563.0,3,1,5,26,1359,1,1,41.41,1356,0.0,28,27,0,0,0.0,0,60.07,0,0,2598.0,2,1496,0.8148,2658.07,1.0,8,Aggressive
0.0,0.0,0.0,0,2,54.14,0,0,1,46,1605,0,0,0.0,1377,0.0,49,48,0,0,0.0,0,0.0,0,0,2015.0,4,1589,0.8333,2015.0,0.0,3,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,65,0,0,0,0.0,1398,0.0,32,29,1491,0,0.0,0,0.0,0,0,111.6,2,0,0.4194,111.6,0.0,0,Survivalist
0.0,0.0,0.0,0,0,160.7,1,0,0,45,0,0,0,0.0,1385,0.0,26,25,1414,1,0.0,0,0.0,0,0,507.2,2,0,0.76,507.2,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,0,0,58,1191,0,0,0.0,1408,0.0,46,44,0,0,0.0,0,0.0,0,0,324.6,5,1496,0.3778,324.6,0.0,0,Survivalist
0.0,0.0,0.0,0,0,79.98,0,0,0,84,0,0,0,0.0,1348,0.0,30,30,1499,0,0.0,0,0.0,0,0,236.7,2,0,0.1724,236.7,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,2,0,34,0,1,1,1.15,1894,0.0,27,25,1424,0,0.0,0,0.0,0,0,699.8,2,0,0.5769,699.8,2.0,0,Aggressive
0.0,0.0,0.0,0,0,200.0,0,0,3,15,0,2,1,9.006,1896,0.0,87,79,1497,0,0.0,0,0.0,0,0,3460.0,6,0,0.7907,3460.0,0.0,3,Aggressive
0.0,0.0,0.0,2,0,19.35,0,0,0,61,1328,0,0,0.0,1425,0.0,27,26,0,0,0.0,0,0.0,0,0,392.8,2,1409,0.3846,392.8,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,1,1,1,34,0,1,1,2.586,1862,0.0,28,27,1447,1,0.0,0,0.0,0,0,287.5,3,0,0.2593,287.5,1.0,1,Aggressive
0.0,0.0,0.0,0,0,81.9,0,0,0,80,0,0,0,0.0,1344,0.0,95,94,1589,0,0.0,0,0.0,0,0,54.34,1,0,0.1702,54.34,0.0,0,Survivalist
0.0,0.0,0.0,1,0,71.34,0,0,1,83,0,0,0,0.0,1337,0.0,27,26,1477,0,0.0,0,0.0,0,0,219.9,3,0,0.0769,219.9,0.0,1,Survivalist
0.0,0.0,0.0,0,0,28.47,0,0,0,50,0,0,0,0.0,1922,0.0,47,47,1512,0,319.7,0,0.0,0,0,2479.0,6,0,0.6522,2798.7,0.0,0,Survivalist
0.0,0.0,0.0,0,2,123.2,1,0,1,29,0,1,1,13.63,1414,0.0,29,29,1516,0,0.0,0,0.0,0,0,2242.0,4,0,0.6429,2242.0,0.0,3,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,97,1265,0,0,0.0,1922,0.0,29,28,0,0,0.0,0,0.0,0,0,0.9301,0,1450,0.0357,0.9301,0.0,0,Survivalist
0.0,0.0,0.0,0,0,33.64,0,0,0,79,1568,0,0,0.0,1961,0.0,28,26,0,0,0.0,0,0.0,0,0,97.43,1,1517,0.1852,97.43,0.0,0,Survivalist
0.0,0.0,0.0,0,4,0.0,1,0,5,25,0,1,1,3.499,1882,0.0,27,27,1467,1,1019.0,0,0.0,1,0,2880.0,3,0,0.0,3899.0,0.0,9,Aggressive
0.0,0.0,0.0,0,0,100.0,0,0,1,46,0,1,1,8.355,1286,0.0,98,96,1476,0,0.0,0,0.0,0,0,74.85,2,0,0.2784,74.85,0.0,1,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,61,0,0,0,0.0,1327,0.0,93,92,1498,0,0.0,0,0.0,0,0,187.3,5,0,0.4239,187.3,0.0,0,Survivalist
0.0,0.0,0.0,0,1,102.8,0,0,4,52,0,0,0,0.0,1929,0.0,27,26,1334,0,1417.0,0,0.0,0,0,1447.0,3,0,0.5385,2864.0,0.0,5,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,90,0,0,0,0.0,1956,0.0,95,95,1490,0,0.0,0,0.0,0,0,83.68,1,0,0.0851,83.68,0.0,0,Survivalist
0.0,0.0,0.0,0,0,208.0,0,0,0,30,1195,1,1,14.28,1298,0.0,28,28,0,0,0.0,0,0.0,0,0,2109.0,2,1463,0.5185,2109.0,0.0,0,Aggressive
0.0,0.0,0.0,1,2,39.14,0,1,1,26,1373,1,1,41.98,1870,0.0,28,26,0,0,3991.0,0,0.0,0,0,1862.0,8,1584,0.5185,5853.0,1.0,3,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,91,1124,0,0,0.0,1407,0.0,97,94,0,0,0.0,0,0.0,0,0,0.0,0,1487,0.0729,0.0,0.0,0,Survivalist
0.0,0.0,0.0,1,0,389.0,2,2,1,7,1336,3,2,67.19,1401,0.0,49,48,0,1,0.0,0,0.0,0,0,2898.0,4,1507,0.875,2898.0,0.6666666666666666,1,Aggressive
0.0,0.0,0.0,0,0,118.3,0,0,0,14,0,0,0,0.0,1808,0.0,18,2,1500,0,0.0,0,0.0,0,0,0.0,5,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,259.2,1,0,1,22,0,2,2,24.77,1818,0.0,50,50,1491,1,0.0,0,0.0,0,0,365.2,7,0,0.4082,365.2,0.0,1,Aggressive
0.0,0.0,0.0,0,3,279.9,0,1,6,6,1306,3,1,149.2,1892,0.0,92,89,0,0,457.1,0,0.0,0,0,2402.0,4,1575,0.956,2859.1,0.3333333333333333,9,Aggressive
0.0,0.0,0.0,1,1,23.4,0,0,5,55,0,0,0,0.0,1357,0.0,28,28,1579,0,0.0,0,0.0,0,0,1704.0,4,0,0.6667,1704.0,0.0,6,Survivalist
0.0,0.0,0.0,0,2,25.8,0,0,1,57,0,0,0,0.0,1345,0.0,32,32,1410,1,0.0,0,0.0,0,0,480.8,3,0,0.5161,480.8,0.0,3,Survivalist
0.0,0.0,0.0,1,4,414.8,2,0,5,8,1028,3,3,19.41,1371,0.0,29,27,0,0,147.7,0,0.0,0,0,3396.0,7,1496,0.8214,3543.7,0.0,9,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,88,0,0,0,0.0,1155,0.0,47,44,1504,0,0.0,0,0.0,0,0,25.35,1,0,0.0,25.35,0.0,0,Survivalist
0.0,0.0,0.0,0,0,82.42,4,0,1,5,0,4,2,74.51,1375,0.0,28,28,1434,0,0.0,0,0.0,0,0,213.0,2,0,0.2593,213.0,0.0,1,Aggressive
0.0,0.0,0.0,0,0,48.51,0,0,0,50,1002,0,0,0.0,1307,0.0,98,95,0,0,0.0,0,0.0,0,0,1286.0,4,1498,0.732,1286.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,300.0,3,0,0,80,0,0,0,0.0,1945,0.0,26,24,1563,0,0.0,0,0.0,0,0,54.23,1,0,0.04,54.23,0.0,0,Survivalist
0.0,0.0,0.0,0,1,140.9,0,0,1,26,0,1,1,5.742,1734,0.0,96,90,1510,0,0.0,0,0.0,0,0,1645.0,5,0,0.4421,1645.0,0.0,2,Aggressive
0.0,0.0,0.0,0,0,42.13,0,0,4,64,0,0,0,0.0,1778,0.0,24,23,1360,2,0.0,0,0.0,0,0,396.5,3,0,0.3043,396.5,0.0,4,Survivalist
0.0,0.0,0.0,1,0,259.1,2,0,0,23,0,2,1,25.93,1771,0.0,27,27,1468,0,0.0,0,0.0,0,0,110.9,3,0,0.0769,110.9,0.0,0,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,65,1441,0,0,0.0,1260,0.0,28,27,0,0,0.0,0,0.0,0,0,75.59,4,1541,0.4444,75.59,0.0,0,Survivalist
0.0,0.0,0.0,0,2,100.0,1,1,1,29,0,1,1,11.6,1963,0.0,28,28,1498,0,3212.0,0,0.0,0,0,910.3,7,0,0.3333,4122.3,1.0,3,Aggressive
0.0,0.0,0.0,0,0,198.2,0,1,7,32,1216,1,1,19.73,1323,0.0,48,47,0,1,0.0,0,0.0,0,0,676.5,2,1531,0.5745,676.5,1.0,7,Aggressive
0.0,0.0,0.0,0,3,200.0,0,0,1,17,0,2,1,10.43,1962,0.0,92,86,1511,0,1345.0,0,0.0,0,0,1467.0,2,0,0.4396,2812.0,0.0,4,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,92,0,0,0,0.0,1350,0.0,30,28,1384,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,32.99,0,0,0,83,1233,0,0,0.0,1895,0.0,28,28,0,0,0.0,0,0.0,0,0,172.8,1,1450,0.1111,172.8,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,36,0,1,1,6.052,2168,0.0,97,92,1496,0,0.0,0,0.0,0,0,191.4,4,0,0.0,191.4,0.0,0,Aggressive
0.0,0.0,0.0,0,0,71.8,1,1,0,35,0,1,1,49.01,1454,0.0,28,27,1479,0,0.0,0,0.0,0,0,1161.0,6,0,0.4074,1161.0,1.0,0,Aggressive
0.0,0.0,0.0,0,0,141.4,0,0,0,38,0,1,1,9.981,1775,0.0,47,46,1512,0,0.0,0,0.0,0,0,128.2,2,0,0.1304,128.2,0.0,0,Aggressive
0.0,0.0,0.0,0,0,173.0,1,0,0,32,0,1,1,66.54,1849,0.0,30,28,1433,0,0.0,0,0.0,0,0,3061.0,8,0,0.6207,3061.0,0.0,0,Aggressive
0.0,0.0,0.0,0,1,0.0,0,0,1,70,0,0,0,0.0,1789,0.0,28,27,1385,0,0.0,0,0.0,0,0,988.2,3,0,0.0,988.2,0.0,2,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,0,66,0,0,0,0.0,1977,0.0,31,29,1509,0,0.0,0,0.0,0,0,2123.0,7,0,0.2333,2123.0,0.0,0,Survivalist
0.0,0.0,0.0,0,0,73.54,1,0,1,40,1230,1,1,13.59,1321,0.0,27,27,0,0,0.0,0,0.0,0,0,240.4,2,1506,0.1538,240.4,0.0,1,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,69,0,0,0,0.0,1372,0.0,96,95,1500,0,0.0,0,0.0,0,0,251.3,1,0,0.3053,251.3,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,0,0,1,82,1155,0,0,0.0,2082,0.0,27,25,0,0,0.0,0,0.0,0,0,483.1,2,1383,0.1538,483.1,0.0,1,Survivalist
0.0,0.0,0.0,0,4,82.29,0,0,4,44,0,0,0,0.0,1974,0.0,50,48,1527,0,3357.0,0,0.0,0,0,1043.0,5,0,0.9388,4400.0,0.0,8,Survivalist
0.0,0.0,0.0,0,0,47.3,0,0,0,89,1638,0,0,0.0,1408,0.0,48,48,0,0,0.0,0,0.0,0,0,89.2,1,1504,0.0638,89.2,0.0,0,Survivalist
0.0,0.0,0.0,0,0,0.0,1,0,0,23,0,1,1,8.788,1885,0.0,46,44,1559,0,0.0,0,0.0,0,0,0.0,4,0,0.0,0.0,0.0,0,Aggressive
0.0,0.0,0.0,0,2,0.0,2,2,1,25,0,1,1,28.67,1399,0.0,27,27,1326,0,0.0,0,0.0,0,0,2400.0,7,0,0.0,2400.0,2.0,3,Aggressive
43564044706789.0,0.0,0.0,1,6,652.3,5,1,2,2,1691,7,2,325.7,1288,0.0,30,30,0,0,0.0,0,0.0,0,0,3246.0,5,1679,1.0,3246.0,0.14285714285714285,8,Aggressive
0.0,0.0,0.0,0,0,0.0,0,0,0,47,0,0,0,0.0,1271,0.0,26,26,1474,0,0.0,0,0.0,0,0,39.1,2,0,0.08,39.1,0.0,0,Survivalist
0.0,0.0,0.0,0,0,100.0,0,1,0,30,0,1,1,15.56,1465,0.0,92,92,1675,0,0.0,0,0.0,0,0,750.8,10,0,0.6154,750.8,1.0,0,Aggressive
0.0,0.0,0.0,0,1,85.0,1,0,0,32,0,1,1,27.14,1291,0.0,28,28,1354,0,0.0,0,0.0,0,0,1768.0,6,0,0.5185,1768.0,0.0,1,Aggressive
0.0,0.0,0.0,0,1,0.0,0,0,1,33,1159,1,1,6.476,1936,0.0,28,26,0,0,4563.0,0,0.0,0,0,1216.0,5,1462,0.0,5779.0,0.0,2,Aggressive
0.0,0.0,0.0,0,3,212.2,1,0,4,16,1254,2,2,11.22,1422,0.0,29,27,0,0,0.0,0,0.0,0,0,1620.0,5,1457,0.6071,1620.0,0.0,7,Aggressive
